YEAR,MONTH,RET 1,RET 2,RET 3,RET 4,RET 5,RET 6,RET 7,YTM 1,YTM 2,YTM 3,YTM 4,YTM 5,YTM 6,YTM 7,MAT 1,MAT 2,MAT 3,MAT 4,MAT 5,MAT 6,MAT 7
2007,5,0.00254,-0.00189,-0.01106,-0.01395,-0.01448,-0.02053,-0.02594,4.9612,4.8357,4.7918,4.8128,4.8742,5.0305,4.9451,1.0021,1.9576,4.9172,6.9569,9.9576,20.2081,29.7139
2007,6,0.00425,0.00419,0.0008,-0.00111,-0.0068,-0.00893,-0.01326,4.9361,4.8001,4.8577,4.8962,4.96,5.1387,5.0561,1.0048,1.963,4.9227,6.8775,9.8782,20.1287,29.6345
2007,7,0.00632,0.01029,0.01883,0.02169,0.02388,0.03038,0.03901,4.7198,4.487,4.487,4.6259,4.7511,4.9254,4.8385,1.0021,1.9576,5.0431,7.0418,10.0424,20.0411,29.5469
2007,8,0.007,0.01001,0.0174,0.02203,0.01713,0.01748,0.015,4.3631,4.1515,4.1812,4.3251,4.5656,4.8147,4.7692,1.0021,1.9576,4.9582,6.9569,9.9576,19.9562,29.462
2007,9,0.00545,0.00688,0.00429,0.00278,-0.00044,0.00145,0.00233,4.0358,3.9268,4.1943,4.3341,4.5331,4.8331,4.7757,1.0075,1.9658,4.9254,6.8802,9.8809,19.8795,29.629
2007,10,0.00357,0.00428,0.0073,0.00985,0.01308,0.01578,0.01843,4.026,3.9003,4.0746,4.2603,4.4203,4.7334,4.6875,1.0021,1.9576,5.0431,7.0418,9.7906,20.0411,29.5387
2007,11,0.01139,0.02066,0.03748,0.03973,0.04419,0.04878,0.06265,3.1203,2.9682,3.3238,3.6662,3.9149,4.3741,4.3309,1.0021,1.9603,4.961,6.9596,9.7084,19.9589,29.4565
2007,12,0.00115,0.00182,0.00067,0.0013,-0.00363,-0.00607,-0.00874,3.2729,3.0126,3.4044,3.734,3.9857,4.4526,4.4077,1.0021,1.9576,4.9172,7.1266,9.8754,19.8741,29.3717
2008,1,0.01306,0.0203,0.03395,0.03698,0.03836,0.02569,0.02545,2.081,2.0546,2.7337,3.1922,3.5619,4.2788,4.2754,1.0021,1.9576,5.0431,7.0418,9.7906,19.7892,29.2868
2008,2,0.0054,0.00993,0.01484,0.01498,0.00926,0.0004,-0.00759,1.6887,1.6496,2.4536,2.9882,3.6128,4.303,4.3437,0.9993,1.963,4.9637,6.9624,10.2067,19.7098,29.2074
2008,3,0.00289,0.00304,0.00452,0.01759,0.01126,0.01204,0.02207,1.4616,1.5498,2.4003,2.8185,3.3781,4.2354,4.2434,0.9993,2.0397,4.9144,7.1211,9.8782,19.6249,29.8782
2008,4,-0.00294,-0.01227,-0.0239,-0.02907,-0.01644,-0.01887,-0.02513,1.9072,2.1856,2.9753,3.3394,3.8307,4.4348,4.4158,0.9993,2.0397,5.0404,7.039,10.0397,20.293,29.796
2008,5,-0.0011,-0.00599,-0.01524,-0.01867,-0.01876,-0.0296,-0.03662,2.2627,2.6053,3.3701,3.6981,4.1427,4.6999,4.6645,1.0021,1.9576,4.9582,6.9569,9.9576,20.2108,29.7139
2008,6,0.00128,0.00355,0.00703,0.01413,0.01075,0.02376,0.03621,2.3638,2.5728,3.2954,3.5767,3.9301,4.5452,4.4711,0.9993,2.0397,4.9172,7.1239,9.8727,20.1259,29.629
2008,7,0.00318,0.00523,0.00725,0.00935,0.00515,-0.00083,-0.00412,2.2523,2.4531,3.1841,3.4734,3.9081,4.5826,4.5196,0.9993,2.0397,5.0404,7.039,9.7878,20.0411,29.5441
2008,8,0.00237,0.00453,0.00886,0.01284,0.01531,0.02376,0.0285,2.2101,2.3114,3.042,3.3063,3.9353,4.4234,4.3692,1.0048,1.9603,4.961,6.9596,10.2122,19.9617,29.4648
2008,9,0.00511,0.01003,0.0092,0.00347,0.00088,0.00778,0.02235,1.8912,1.8619,2.9159,3.3415,3.9708,4.3931,4.2642,0.9993,2.0397,4.9172,7.1239,10.1246,19.8741,29.6208
2008,10,0.00522,0.01259,0.01084,-0.00714,-0.02859,-0.0363,-0.00704,1.4403,1.3448,2.7012,3.5074,4.4247,4.7108,4.3284,0.9993,2.0397,5.0404,7.039,10.0397,20.0411,29.5359
2008,11,0.00717,0.01212,0.04523,0.0819,0.08538,0.14446,0.17408,0.8476,0.7527,1.7554,2.2352,3.3177,3.6828,3.4062,1.0048,1.963,4.9637,6.9624,9.963,19.9644,29.4593
2008,12,0.00389,0.00652,0.02304,0.03671,0.05687,0.09142,0.14656,0.4089,0.5079,1.4532,1.8113,2.7104,3.0541,2.6648,0.9993,2.0397,4.9144,7.1239,10.1246,19.8741,29.3689
2009,1,-0.00155,-0.00409,-0.01689,-0.02948,-0.04445,-0.10593,-0.14738,0.5787,0.7499,1.6936,2.3274,3.3643,3.8878,3.5698,1.0021,1.9576,5.0431,7.0418,10.0424,20.0438,29.2868
2009,2,-0.00139,-0.00071,-0.00504,-0.01137,-0.00192,-0.00418,-0.01645,0.7876,0.9433,1.8346,2.5476,3.4266,3.9431,3.6819,1.0021,2.0014,4.9665,6.9651,9.9658,19.9671,29.2101
2009,3,0.00143,0.00516,0.01872,0.03218,0.03291,0.05735,0.03515,0.611,0.7541,1.6145,2.1961,2.6473,3.5471,3.5017,0.9993,1.9986,4.9144,6.9158,9.8782,19.8795,29.8782
2009,4,0.00191,-0.00112,-0.01675,-0.02437,-0.03579,-0.06134,-0.08449,0.4624,0.8951,1.9723,2.5926,3.0962,4.0525,4.0001,0.9993,1.9986,5.0404,7.0418,9.796,19.7974,29.796
2009,5,0.00036,0.00083,-0.01325,-0.01965,-0.01644,-0.02581,-0.04569,0.5412,0.9278,2.3097,2.9644,3.6719,4.2857,4.2813,1.0048,2.0041,4.961,6.9624,10.2122,20.2136,29.7166
2009,6,0.00057,-0.00229,-0.00731,-0.00556,0.00285,0.00679,0.00493,0.5406,1.1208,2.524,3.1614,3.6769,4.2616,4.2822,0.9993,1.9986,4.9172,6.9185,10.1246,20.1259,29.8727
2009,7,0.00111,0.00192,0.00603,0.00851,0.00826,0.00723,0.00881,0.5065,1.1223,2.489,3.081,3.6073,4.2328,4.2519,0.9993,1.9986,5.0404,7.0418,10.0397,20.0411,29.7878
2009,8,0.00149,0.00443,0.00952,0.01055,0.01015,0.02094,0.02443,0.4424,0.9694,2.3232,2.9472,3.5099,4.0941,4.1308,0.9993,1.9986,4.9555,6.9569,9.9548,19.9562,29.7029
2009,9,0.0008,0.00242,0.00646,0.01079,0.01032,0.01654,0.0247,0.4165,0.9444,2.2733,2.8799,3.2794,3.9912,4.0104,0.9993,1.9986,4.9172,6.9185,9.8727,19.8741,29.8727
2009,10,-0.00002,0.00295,0.00362,0.0021,-0.00358,-0.01416,-0.02491,0.4083,0.8689,2.2811,2.9165,3.355,4.1307,4.1786,0.9582,2.0014,5.0431,7.0445,9.7906,19.7919,29.7906
2009,11,0.00189,0.00674,0.01842,0.02212,0.01898,0.01841,0.00707,0.2829,0.6046,1.9146,2.5905,3.2442,4.0127,4.1578,0.9993,1.9986,4.9582,6.9596,10.2094,19.707,29.7057
2009,12,-0.00117,-0.00697,-0.02748,-0.03851,-0.03794,-0.05442,-0.06586,0.5019,1.1202,2.6184,3.3212,3.8059,4.4977,4.5763,0.9993,1.9986,4.9144,6.9158,10.1246,20.3696,29.8727
2010,1,0.00325,0.00893,0.01856,0.02375,0.02079,0.02943,0.02746,0.3101,0.7494,2.2825,2.9722,3.5647,4.295,4.4349,1.0048,2.0041,5.0459,7.0472,10.0452,20.2902,29.7933
2010,2,-0.00047,0.00184,0.00449,0.00371,0.00201,-0.00296,-0.00763,0.374,0.7978,2.2214,2.948,3.5743,4.3451,4.5017,1.0048,2.0068,4.9692,6.9706,9.9685,20.2136,29.7166
2010,3,-0.00087,-0.00159,-0.00773,-0.01001,-0.01402,-0.0131,-0.02069,0.465,0.9826,2.499,3.2303,3.791,4.4834,4.6563,0.9993,2.0014,4.9144,6.9158,9.8782,20.1232,29.8782
2010,4,0.00016,0.00238,0.00908,0.01351,0.0165,0.02907,0.03555,0.491,0.9149,2.3695,3.0245,3.6026,4.2806,4.4658,0.9993,2.0014,5.0404,7.0418,10.0424,20.0411,29.796
2010,5,0.0007,0.00564,0.01508,0.0258,0.0253,0.04085,0.05364,0.4692,0.7294,2.0752,2.6371,3.2931,3.9829,4.1703,1.0075,2.0096,4.9637,6.9651,9.9658,19.9644,29.7194
2010,6,0.00112,0.00427,0.01838,0.02476,0.03386,0.04481,0.05984,0.3957,0.5285,1.7303,2.3813,2.9095,3.6667,3.8484,0.9993,2.0014,4.9172,6.9185,9.8754,19.8741,29.8754
2010,7,0.00086,0.00188,0.01102,0.0096,0.00793,-0.00016,-0.01392,0.3668,0.5019,1.5829,2.1928,2.8774,3.6916,3.9478,1.0021,2.0041,5.0431,7.0445,10.0452,19.7919,29.7933
2010,8,0.00103,0.00175,0.01373,0.0226,0.03553,0.07308,0.08729,0.3063,0.4528,1.3083,1.8502,2.4317,3.1636,3.4866,0.9993,2.0014,4.9555,6.9569,9.9576,19.7043,29.7057
2010,9,0.00035,0.0015,0.00524,0.00391,-0.00197,-0.01707,-0.02762,0.299,0.4017,1.2411,1.8729,2.4977,3.319,3.6512,0.9993,2.0014,4.9172,6.9185,9.8754,19.6222,29.8754
2010,10,0.0003,0.00234,0.00626,0.00126,-0.00521,-0.02915,-0.04761,0.2798,0.291,1.1131,1.8754,2.5808,3.6182,3.9409,1.0048,2.0068,5.0459,7.0472,9.796,20.2984,29.796
2010,11,-0.00052,-0.00291,-0.01216,-0.01013,-0.00721,-0.01637,-0.01895,0.3217,0.4285,1.4098,2.0707,2.726,3.767,4.0698,0.9993,2.0014,4.9582,6.9596,10.2122,20.2108,29.7084
2010,12,-0.00008,-0.00187,-0.02232,-0.03125,-0.03891,-0.03845,-0.03394,0.3745,0.5516,1.9581,2.6632,3.2567,4.0928,4.2894,0.9993,2.0014,4.9144,6.9158,9.8754,20.1259,29.8754
2011,1,0.00108,0.00181,0.0067,0.00402,-0.00022,-0.01894,-0.03395,0.3136,0.5072,1.9012,2.6511,3.2539,4.2694,4.5168,0.9993,2.0014,5.0404,7.0418,10.0424,20.0411,29.7906
2011,2,0.00024,-0.00124,-0.00592,-0.00472,-0.0002,0.0093,0.01372,0.313,0.6567,2.1163,2.7608,3.2902,4.2219,4.4556,1.0021,2.0014,5.0021,6.9651,9.9658,19.9644,29.7139
2011,3,0.00008,-0.00136,-0.00238,-0.00121,-0.00048,0.00061,0.00248,0.3511,0.793,2.2452,2.8699,3.4321,4.245,4.454,1.0021,2.0014,5.0021,6.9158,9.8809,19.8795,29.8809
2011,4,0.00067,0.00549,0.01712,0.0182,0.01455,0.02052,0.02135,0.3017,0.5715,1.9558,2.6286,3.2287,4.1133,4.3469,1.0048,2.0041,5.0048,7.0445,10.0452,19.8001,29.8015
2011,5,0.00102,0.00377,0.01618,0.02306,0.02494,0.03307,0.0343,0.2373,0.4297,1.6601,2.2919,2.9305,3.8883,4.1655,1.0021,2.0014,5.0021,6.9569,9.9576,19.7125,29.7139
2011,6,0.0002,0.00133,0.00061,-0.00282,-0.00593,-0.01591,-0.02079,0.2408,0.4134,1.7067,2.4492,3.1346,4.0386,4.321,1.0021,2.0014,5.0021,6.9185,9.8754,19.6304,29.8754
2011,7,-0.00092,0.0027,0.02118,0.027,0.03108,0.04322,0.04599,0.3395,0.3366,1.323,2.0157,2.7222,3.732,4.0758,1.0075,2.0068,5.0075,7.0472,10.0479,19.551,29.796
2011,8,0.00195,0.00361,0.02056,0.03571,0.0475,0.08261,0.10011,0.1475,0.2107,0.9549,1.4698,2.1278,3.1417,3.5452,1.0021,2.0014,5.0021,6.9569,9.9576,19.4606,29.7057
2011,9,-0.00124,-0.00114,0.00242,0.00916,0.02947,0.07229,0.13803,0.2154,0.2748,0.9473,1.4085,1.9067,2.637,2.8917,1.0021,2.0014,5.0021,7.1266,9.8754,19.3785,29.8754
2011,10,0.00065,0.00134,0.00068,-0.0055,-0.0121,-0.0229,-0.03708,0.1591,0.2571,0.9728,1.5163,2.0422,2.828,3.1049,1.0021,2.0014,5.0021,7.0418,10.0424,19.2936,29.7906
2011,11,0.00029,0.00019,0.00262,0.00579,0.00868,0.01604,0.02164,0.1673,0.2767,0.9611,1.4425,1.9486,2.7251,3.0042,1.0021,2.0014,5.0021,6.9596,9.9603,19.2115,29.7084
2011,12,-0.0005,0.00049,0.00652,0.01487,0.01902,0.02756,0.0341,0.1761,0.2495,0.857,1.3139,1.8677,2.5358,2.8733,1.0048,1.9603,5.0048,6.9185,9.8782,19.1294,29.8782
2012,1,0.00045,0.00086,0.00797,0.01022,0.00883,0.00012,-0.00579,0.1527,0.2296,0.7152,1.2038,1.7875,2.7428,2.9155,1.0021,2.0014,5.0021,7.0418,9.7906,24.0411,29.7906
2012,2,-0.00064,-0.0013,-0.00572,-0.00743,-0.01059,-0.02079,-0.0245,0.2107,0.3139,0.8678,1.3364,1.9241,2.8897,3.0544,0.9993,1.9986,4.9993,6.9624,9.7112,23.9617,29.7112
2012,3,-0.00028,-0.00027,-0.00711,-0.0117,-0.01946,-0.03593,-0.04499,0.2479,0.3452,1.0511,1.58,2.1965,3.1358,3.3084,1.0021,2.0014,5.0021,6.9158,9.8809,23.8795,29.8809
2012,4,0.00072,0.00229,0.01206,0.0219,0.02841,0.04163,0.04727,0.2101,0.2775,0.826,1.28,1.903,2.8937,3.0845,0.9993,1.9986,4.9993,7.039,9.796,23.7947,29.796
2012,5,0.00011,0.00029,0.00839,0.02203,0.03144,0.08292,0.09855,0.2286,0.2896,0.6738,0.9493,1.4931,2.4085,2.6202,0.9993,1.9986,4.9993,6.9541,10.2067,23.7098,29.7112
2012,6,-0.00049,-0.00061,-0.00139,-0.00454,-0.00662,-0.01686,-0.01982,0.2944,0.316,0.7403,1.0852,1.6392,2.527,2.7335,1.0021,2.0014,5.0021,6.9185,9.8754,23.6304,29.8754
2012,7,0.00115,0.00262,0.00822,0.01058,0.01579,0.03525,0.04467,0.1945,0.2236,0.598,0.9262,1.383,2.3231,2.5287,0.9993,1.9986,4.9993,7.039,10.0397,23.5428,29.7878
2012,8,-0.00017,-0.00025,0.00107,-0.00089,-0.00244,-0.01259,-0.01921,0.2216,0.2453,0.5976,0.9533,1.4301,2.4153,2.6357,0.9993,1.9986,4.9993,6.9541,9.9548,23.4579,29.7029
2012,9,0.00016,0.00002,0.00025,-0.00141,-0.00637,-0.02037,-0.02806,0.2142,0.2395,0.6256,1.0273,1.627,2.5559,2.8023,1.0048,2.0041,5.0048,6.9213,9.8782,23.3812,29.8782
2012,10,0.00008,-0.00057,-0.00365,-0.00435,-0.00291,-0.00261,-0.00399,0.2222,0.2987,0.728,1.1153,1.5852,2.587,2.8344,0.9993,1.9986,4.9993,7.039,10.0397,23.2909,29.7878
2012,11,0.00026,0.00103,0.00718,0.0084,0.00938,0.01123,0.01307,0.2196,0.269,0.6182,0.9955,1.479,2.5296,2.7818,0.9993,1.9986,4.9993,6.9569,9.9576,23.2088,29.7057
2012,12,0.00038,0.00043,-0.00314,-0.00718,-0.0088,-0.01769,-0.0255,0.1875,0.256,0.7091,1.1571,1.6596,2.6575,2.9273,0.9993,1.9986,4.9993,6.9131,10.1246,23.1239,29.8727
2013,1,0.00045,0.00032,-0.00532,-0.01038,-0.01494,-0.03275,-0.04036,0.1852,0.2724,0.8651,1.3541,1.8728,2.888,3.1449,0.9993,1.9986,4.9993,7.039,10.0397,23.039,29.7878
2013,2,0.00035,0.00093,0.00681,0.01161,0.01163,0.01246,0.01649,0.1735,0.2491,0.7481,1.184,1.74,2.8214,3.0749,0.9993,1.9986,4.9993,6.9624,9.963,22.9624,29.7112
2013,3,0.00017,0.00005,0.00128,0.00345,0.00377,-0.00168,-0.00086,0.194,0.2501,0.752,1.2077,1.8409,2.8462,3.0766,1.0075,2.0068,5.0075,6.924,9.8864,22.8857,29.8864
2013,4,0.00071,0.00123,0.00578,0.00988,0.01756,0.03886,0.0474,0.1465,0.2278,0.6601,1.0624,1.6645,2.6165,2.855,0.9993,1.9986,4.9993,7.0418,9.796,22.7953,29.796
2013,5,-0.00007,-0.00148,-0.01489,-0.02362,-0.03122,-0.05779,-0.06992,0.1846,0.3187,1.0035,1.4626,2.0462,3.019,3.2399,0.9993,1.9986,4.9993,6.9569,10.2067,22.7105,29.7112
2013,6,-0.00004,-0.00067,-0.01629,-0.02459,-0.02989,-0.03445,-0.03938,0.2125,0.3699,1.3838,1.9164,2.4686,3.2673,3.4681,1.0048,2.0041,5.0048,6.924,9.8782,22.6338,29.8782
2013,7,0.00069,0.00173,0.00292,0.00094,-0.00453,-0.01621,-0.02261,0.1687,0.3221,1.3764,1.9516,2.4977,3.3972,3.6027,0.9993,1.9986,4.9993,7.0418,10.0397,22.5435,29.7878
2013,8,-0.00005,-0.00145,-0.00939,-0.01328,-0.01287,-0.01109,-0.01422,0.1864,0.4202,1.5666,2.1877,2.6918,3.492,3.6931,1.0021,2.0014,4.9582,6.9596,9.9576,22.4613,29.7057
2013,9,0.00089,0.0026,0.01496,0.0194,0.01792,0.00851,0.00586,0.1267,0.3164,1.3744,1.9666,2.5909,3.455,3.6491,0.9993,1.9986,4.9993,6.9185,9.8727,22.3765,29.8727
2013,10,0.00012,0.00095,0.00514,0.00556,0.00692,0.0112,0.01125,0.1498,0.3067,1.3086,1.9302,2.537,3.3996,3.6049,0.9993,1.9986,4.9993,7.0418,9.7878,22.2916,29.7878
2013,11,0.00004,0.00095,0.00081,-0.00494,-0.01224,-0.02251,-0.02771,0.1784,0.2922,1.347,2.0323,2.7033,3.5729,3.7757,1.0021,2.0014,5.0021,6.9624,9.7084,22.2122,29.7084
2013,12,0.00013,-0.00152,-0.0151,-0.01983,-0.02175,-0.02054,-0.02441,0.1802,0.3954,1.7229,2.419,3.0053,3.7375,3.9288,0.9993,1.9986,4.9993,6.9158,9.8727,22.1246,29.8727
2014,1,0.00032,0.00184,0.01462,0.02377,0.03566,0.05775,0.07155,0.1615,0.3307,1.4862,2.0699,2.6275,3.3719,3.5637,0.9993,1.9986,4.9993,7.0418,9.7878,22.0397,29.7878
2014,2,0.00027,0.00118,0.00165,0.00277,0.00441,0.00671,0.00635,0.1652,0.3164,1.506,2.0506,2.5996,3.3435,3.5439,0.9993,2.0014,4.9993,6.9651,9.7112,21.963,29.7112
2014,3,0.00036,-0.00086,-0.00746,-0.00917,-0.00394,0.00441,0.00765,0.1496,0.4127,1.7481,2.2762,2.6999,3.3329,3.5243,0.9993,2.0014,5.0815,6.9158,9.8782,21.8782,29.8782
2014,4,0.00068,0.00117,0.00536,0.00741,0.0084,0.01772,0.02094,0.1074,0.4077,1.6673,2.1936,2.6285,3.232,3.4278,0.9993,2.0014,4.9993,7.0418,9.796,21.796,29.796
2014,5,-0.00001,0.00199,0.00967,0.0144,0.01912,0.02515,0.02947,0.1362,0.3593,1.5368,1.9932,2.4322,3.0809,3.2862,1.0021,2.0041,5.0021,6.9596,9.7139,21.7139,29.7139
2014,6,0,-0.0005,-0.00192,-0.00266,-0.00242,-0.00328,-0.00322,0.1503,0.4499,1.6403,2.1122,2.5126,3.1212,3.3303,0.9993,2.0014,4.9993,6.9185,9.8754,21.629,29.8754
2014,7,0.00028,-0.00025,-0.00384,-0.00363,-0.00016,0.00829,0.01105,0.1505,0.5124,1.7697,2.2169,2.539,3.0826,3.2872,0.9993,2.0014,4.9993,7.0418,9.7906,21.5441,29.7906
2014,8,0.00062,0.0012,0.00875,0.0145,0.01878,0.03817,0.04943,0.1145,0.5337,1.647,2.0206,2.2677,2.8417,3.0473,1.0048,2.0068,5.0048,6.9624,10.2149,21.4648,29.7112
2014,9,0.00019,-0.00007,-0.00421,-0.00805,-0.01063,-0.01596,-0.01967,0.1472,0.5843,1.7743,2.1788,2.4734,2.9677,3.1699,0.9993,2.0014,4.9993,6.9185,9.8754,21.3771,29.8754
2014,10,0.00019,0.00262,0.00937,0.01373,0.01313,0.02757,0.02815,0.151,0.5227,1.6182,2.0216,2.2667,2.7995,3.0412,0.9993,2.0014,4.9993,7.0418,10.0424,21.2923,29.7906
2014,11,0.00019,0.00155,0.01003,0.01231,0.01419,0.02961,0.03611,0.1806,0.4815,1.4797,1.8564,2.1025,2.6156,2.8718,1.0048,2.0068,5.0048,6.9651,9.9658,21.2156,29.7139
2014,12,-0.00069,-0.0029,-0.00464,-0.00373,0.00141,0.02809,0.03016,0.3119,0.7079,1.6329,1.9517,2.1567,2.4432,2.7311,0.9993,2.0014,4.9993,6.9158,9.8754,21.1253,29.8754
2015,1,0.00147,0.0053,0.02539,0.03632,0.04244,0.07504,0.11436,0.2282,0.4617,1.1566,1.4388,1.5904,1.9676,2.21,1.0021,2.0041,5.0021,7.0445,10.0452,21.0431,29.7933
2015,2,-0.00042,-0.00244,-0.01488,-0.02131,-0.02509,-0.05398,-0.06833,0.297,0.6406,1.5014,1.788,1.9423,2.3543,2.5659,1.0048,2.0041,5.0048,6.9678,9.9685,20.9665,29.7166
2015,3,0.00051,0.00239,0.00881,0.00884,0.00817,0.01306,0.01355,0.3028,0.5711,1.3629,1.6958,1.9123,2.2807,2.5189,1.0021,2.0014,5.0021,6.9158,9.8809,20.8789,29.8809
2015,4,0.00059,0.00096,-0.00127,-0.00375,-0.00796,-0.02551,-0.03944,0.2754,0.5947,1.4286,1.7774,2.0194,2.4692,2.7209,1.0021,2.0014,5.0021,7.0418,9.7988,20.7967,29.7988
2015,5,0.00027,0.00052,-0.00093,-0.00367,-0.00382,-0.0206,-0.03002,0.3014,0.6127,1.4881,1.8552,2.0758,2.6259,2.8788,1.0075,2.0068,5.0075,6.9624,10.2149,20.7173,29.7194
2015,6,-0.00005,0.00039,-0.00535,-0.0114,-0.01837,-0.02774,-0.04404,0.3848,0.6414,1.6449,2.0551,2.3384,2.838,3.0983,1.0021,2.0014,5.0021,6.9185,9.8754,20.6297,29.8754
2015,7,0.00012,0.00075,0.00716,0.01358,0.01515,0.0393,0.04604,0.3963,0.6769,1.5408,1.92,2.1012,2.5849,2.8839,1.0021,2.0014,5.0021,7.0418,10.0424,20.5448,29.7906
2015,8,0.00006,-0.00093,0.00037,-0.0003,-0.00119,-0.00734,-0.01011,0.4506,0.7759,1.5835,1.9494,2.1399,2.6519,2.9477,1.0021,2.0014,5.0021,6.9569,9.9576,20.46,29.7057
2015,9,0.00116,0.004,0.01209,0.01584,0.01782,0.02473,0.02438,0.3932,0.6367,1.374,1.7181,2.0258,2.4976,2.8315,1.0021,2.0014,5.0021,6.9185,9.8754,20.3778,29.8754
2015,10,-0.0004,-0.00109,-0.00563,-0.00803,-0.00752,-0.00716,-0.01109,0.4992,0.7522,1.5436,1.8852,2.1292,2.5619,2.8986,1.0048,2.0041,5.0048,7.0445,9.7933,20.2957,29.7933
2015,11,-0.00175,-0.00264,-0.00443,-0.00441,-0.0035,-0.00563,-0.00933,0.7163,0.9518,1.6835,1.9771,2.1834,2.6168,2.9579,1.0021,2.0014,5.0021,6.9596,10.2122,20.2108,29.7084
2015,12,0,-0.00092,-0.00205,-0.00401,-0.00377,-0.00458,-0.006,0.8287,1.0614,1.7636,2.068,2.2565,2.665,2.992,1.0021,2.0014,5.0021,6.9158,9.8754,20.1259,29.8754
2016,1,0.00252,0.00611,0.02261,0.03026,0.02975,0.04993,0.05729,0.6774,0.81,1.3575,1.6405,1.9116,2.3352,2.7244,1.0075,2.0068,5.0075,7.0472,10.0479,20.0465,29.796
2016,2,0.00039,0.00141,0.00653,0.0108,0.01671,0.0282,0.02967,0.7092,0.7897,1.2563,1.4962,1.7212,2.1528,2.5902,0.9993,1.9986,4.9993,6.9624,9.963,19.9617,29.7112
2016,3,0.00137,0.00186,0.00365,0.00085,-0.00144,0.00102,0.0029,0.6503,0.7464,1.2181,1.524,1.7602,2.1584,2.5935,0.9993,1.9986,4.9993,7.1211,9.8782,19.8768,29.8782
2016,4,0.00067,-0.00043,-0.00303,-0.00391,-0.00446,-0.00867,-0.01136,0.6422,0.7761,1.3172,1.6016,1.8249,2.2315,2.6579,1.0021,2.0014,5.0021,7.0418,9.7988,19.7974,29.7988
2016,5,-0.00039,-0.00104,-0.002,-0.00149,0.00122,0.00752,0.00719,0.7568,0.8821,1.3906,1.6459,1.815,2.1924,2.6347,0.9993,1.9986,4.9993,6.9541,10.2067,19.7098,29.7112
2016,6,0.00299,0.00654,0.02024,0.02757,0.03335,0.05932,0.08148,0.5228,0.5972,1.0071,1.262,1.4183,1.7987,2.2704,0.9993,1.9986,4.9993,6.9158,10.1246,19.6277,29.8727
2016,7,-0.00044,-0.0003,0,0.00089,0.00327,0.01064,0.02354,0.6215,0.6409,1.0421,1.2533,1.3911,1.7342,2.1699,1.0048,2.0041,5.0048,7.0445,10.0452,19.5483,29.7933
2016,8,-0.00011,-0.00259,-0.008,-0.01021,-0.00794,-0.01603,-0.00759,0.6842,0.8337,1.2327,1.432,1.5101,1.9147,2.2149,0.9993,2.0397,4.9993,6.9541,9.9548,20.46,29.7029
2016,9,0.00059,0.00126,0.00374,0.00421,-0.00132,-0.01113,-0.01621,0.6803,0.8013,1.1863,1.405,1.5781,2.0023,2.301,0.9993,1.9986,4.9993,6.9158,10.1246,20.3778,29.8727
2016,10,0.00055,-0.00043,-0.00622,-0.01096,-0.01554,-0.03319,-0.05276,0.6997,0.8617,1.3495,1.5991,1.7948,2.2483,2.5613,0.9993,1.9986,4.9993,7.039,10.0397,20.293,29.7878
2016,11,-0.00102,-0.00381,-0.02393,-0.03532,-0.04088,-0.06467,-0.09256,0.9068,1.1164,1.8913,2.1893,2.354,2.7337,3.0316,0.9993,1.9986,4.9993,6.9569,9.9576,20.2108,29.7057
2016,12,0.00055,-0.00051,0.00009,-0.00091,-0.00354,-0.00286,-0.00358,0.9353,1.1992,1.9384,2.2182,2.4285,2.7704,3.0407,1.0021,2.0014,5.0021,6.9158,9.8754,20.1287,29.8754
2017,1,0.00154,0.00085,0.00288,0.00237,0.00217,0.00195,0.00344,0.9044,1.2166,1.9306,2.2301,2.4347,2.7739,3.0368,0.9993,1.9986,5.0404,7.039,10.0397,20.0411,29.7878
2017,2,0.00006,0.00063,0.00081,0.00366,0.00742,0.01205,0.0147,0.9691,1.25,1.9552,2.1992,2.3624,2.7023,2.975,0.9993,1.9986,4.9993,6.9624,9.963,19.9644,29.7112
2017,3,0.00003,0.00144,0.00322,0.00314,0.00242,0.00042,-0.00079,1.1151,1.2638,1.9306,2.1872,2.3726,2.7157,2.9864,0.9993,1.9986,4.9993,6.9158,9.8782,19.8795,29.8782
2017,4,0.00049,0.00132,0.00723,0.00956,0.01106,0.01336,0.01394,1.1599,1.257,1.8243,2.0848,2.2684,2.6432,2.9281,1.0048,2.0041,5.0048,7.0472,9.8015,20.0465,29.8015
2017,5,0.00073,0.0011,0.0047,0.0073,0.00786,0.01495,0.01985,1.2007,1.2718,1.7581,1.9999,2.1993,2.5522,2.8422,0.9993,1.9986,4.9993,6.9569,10.2067,19.9562,29.7112
2017,6,0.00032,-0.00075,-0.00384,-0.00571,-0.00131,0.00007,0.01194,1.2784,1.3817,1.8895,2.1201,2.2387,2.5669,2.7924,0.9993,1.9986,4.9993,6.9185,10.1246,19.8741,29.8727
2017,7,0.00166,0.00199,0.00478,0.00405,-0.00001,-0.00442,-0.01468,1.2562,1.3463,1.836,2.0972,2.2631,2.6148,2.8785,0.9993,1.9986,4.9993,7.0418,10.0397,19.7892,29.7878
2017,8,0.00134,0.00162,0.00776,0.01275,0.01712,0.02906,0.0381,1.2311,1.3267,1.7128,1.9264,2.0683,2.4226,2.7029,0.9993,1.9986,4.9993,6.9569,9.9548,19.7043,29.7029
