,ME1_BM1,ME1_BM2,ME1_BM3,ME1_BM4,ME1_BM5,,,,,,,,,,
197011,-0.053644758,-0.028807341,-0.035558811,-0.003488835,-0.014289154,,,,,,,,0.001545363,,
197012,0.065026242,0.060298659,0.096189189,0.103659165,0.089974846,,,,,,,,0.003920995,,
197101,0.145062242,0.125544659,0.147267189,0.125303165,0.142596846,,,,,,,,0.01821179,,
197102,0.070763242,0.066255659,0.045316189,0.020171165,0.024521846,,,,,,,,0.004688465,,
197103,0.074021242,0.037348659,0.064701189,0.050327165,0.034968846,,,,,,,,0.002764594,,
197104,-0.001191758,0.024911659,0.015499189,0.013517165,-0.000991154,,,,,,,,-2.97E-05,,
197105,-0.080565758,-0.065191341,-0.079380811,-0.068571835,-0.078412154,,,,,,,,0.00525219,,
197106,-0.018823758,-0.043331341,-0.032979811,-0.026240835,-0.037975154,,,,,,,,0.000815659,,
197107,-0.095244758,-0.091721341,-0.083776811,-0.072904835,-0.077268154,,,,,,,,0.008735977,,
197108,0.025252242,0.034367659,0.020045189,0.031228165,0.039872846,,,,,,,,0.00086786,,
197109,0.007714242,0.009142659,-0.016889811,-0.019795835,-0.037568154,,,,,,,,7.05E-05,,
197110,-0.084456758,-0.079794341,-0.080032811,-0.060472835,-0.087256154,,,,,,,,0.006739171,,
197111,-0.042939758,-0.068661341,-0.048687811,-0.058633835,-0.070736154,,,,,,,,0.002948301,,
197112,0.132843242,0.130417659,0.097906189,0.104437165,0.113592846,,,,,,,,0.017325105,,
197201,0.134594242,0.129798659,0.103057189,0.093325165,0.130648846,,,,,,,,0.017470152,,
197202,0.022733242,0.046547659,0.031036189,0.028837165,0.018563846,,,,,,,,0.001058179,,
197203,0.011994242,-0.004172341,-0.030661811,-0.027748835,-0.024517154,,,,,,,,-5.00E-05,,
197204,-0.007131758,-0.003275341,-0.022758811,-0.003350835,-0.004315154,,,,,,,,2.34E-05,,
197205,-0.028904758,-0.028884341,-0.049436811,-0.035584835,-0.040173154,,,,,,,,0.000834895,,
197206,-0.050300758,-0.051841341,-0.047404811,-0.044014835,-0.056031154,,,,,,,,0.002607659,,
197207,-0.075684758,-0.059612341,-0.048285811,-0.049795835,-0.044026154,,,,,,,,0.004511746,,
197208,-0.023383758,-0.032740341,-0.001162811,-0.018548835,0.006464846,,,,,,,,0.000765592,,
197209,-0.056829758,-0.057680341,-0.057010811,-0.053308835,-0.057625154,,,,,,,,0.00327796,,
197210,-0.044009758,-0.036457341,-0.037070811,-0.036008835,-0.035583154,,,,,,,,0.001604479,,
197211,-0.001932758,0.032162659,0.030483189,0.046082165,0.042868846,,,,,,,,-6.22E-05,,
197212,-0.027410758,-0.038905341,-0.041182811,-0.039491835,-0.031656154,,,,,,,,0.001066425,,
197301,-0.090666758,-0.050888341,-0.049817811,-0.049300835,-0.030066154,,,,,,,,0.004613881,,
197302,-0.149037758,-0.097909341,-0.099572811,-0.093720835,-0.075026154,,,,,,,,0.014592189,,
197303,-0.072239758,-0.049679341,-0.036971811,-0.023972835,-0.034632154,,,,,,,,0.003588824,,
197304,-0.133424758,-0.107677341,-0.079375811,-0.075715835,-0.069989154,,,,,,,,0.014366823,,
197305,-0.122086758,-0.121487341,-0.101420811,-0.092251835,-0.099714154,,,,,,,,0.014831996,,
197306,-0.059049758,-0.048097341,-0.060909811,-0.041716835,-0.039605154,,,,,,,,0.002840136,,
197307,0.182404242,0.152499659,0.107126189,0.120089165,0.091705846,,,,,,,,0.027816585,,
197308,-0.062298758,-0.077556341,-0.072857811,-0.073428835,-0.061602154,,,,,,,,0.004831664,,
197309,0.112261242,0.102358659,0.056755189,0.064231165,0.054475846,,,,,,,,0.01149091,,
197310,-0.033376758,-0.004440341,0.002175189,-0.014290835,-0.002668154,,,,,,,,0.000148204,,
197311,-0.259722758,-0.219619341,-0.205253811,-0.183239835,-0.197984154,,,,,,,,0.057040141,,
197312,-0.046304758,-0.056300341,-0.040465811,-0.052683835,-0.058912154,,,,,,,,0.002606974,,
197401,0.095528242,0.135649659,0.136188189,0.115309165,0.169342846,,,,,,,,0.012958373,,
197402,-0.012817758,-0.018385341,-0.017418811,-0.011926835,-0.004736154,,,,,,,,0.000235659,,
197403,-0.006819758,-0.015692341,-0.009406811,0.000379165,0.005443846,,,,,,,,0.000107018,,
197404,-0.054766758,-0.068284341,-0.068444811,-0.065911835,-0.055430154,,,,,,,,0.003739712,,
197405,-0.091606758,-0.083304341,-0.092465811,-0.084689835,-0.079647154,,,,,,,,0.007631241,,
197406,-0.045464758,-0.041909341,-0.036867811,-0.037163835,-0.031378154,,,,,,,,0.001905398,,
197407,-0.093028758,-0.064605341,-0.063301811,-0.059057835,-0.057437154,,,,,,,,0.006010155,,
197408,-0.099338758,-0.092478341,-0.087486811,-0.089087835,-0.085964154,,,,,,,,0.009186684,,
197409,-0.137232758,-0.095590341,-0.081988811,-0.083748835,-0.102748154,,,,,,,,0.013118126,,
197410,0.155697242,0.062474659,0.059793189,0.063131165,0.072518846,,,,,,,,0.009727132,,
197411,-0.069431758,-0.065817341,-0.062886811,-0.066162835,-0.085393154,,,,,,,,0.004569814,,
197412,-0.079167758,-0.090518341,-0.084874811,-0.088877835,-0.105735154,,,,,,,,0.007166134,,
197501,0.243669242,0.291503659,0.270412189,0.268776165,0.316003846,,,,,,,,0.071030476,,
197502,0.068853242,0.042691659,0.019736189,0.022187165,0.033826846,,,,,,,,0.002939459,,
197503,0.081093242,0.098538659,0.075669189,0.066138165,0.081445846,,,,,,,,0.007990819,,
197504,0.064114242,0.053432659,0.029292189,0.015010165,0.014760846,,,,,,,,0.003425794,,
197505,0.108974242,0.102232659,0.071468189,0.065548165,0.054927846,,,,,,,,0.011140726,,
197506,0.047737242,0.067708659,0.062467189,0.075700165,0.065379846,,,,,,,,0.003232225,,
197507,-0.025665758,-0.006898341,-0.026135811,-0.020628835,-0.022251154,,,,,,,,0.000177051,,
197508,-0.076600758,-0.071958341,-0.059018811,-0.068116835,-0.094200154,,,,,,,,0.005512063,,
197509,-0.063221758,-0.034730341,-0.045564811,-0.043552835,-0.054401154,,,,,,,,0.002195713,,
197510,0.003996242,0.004223659,0.014631189,0.015552165,-0.005889154,,,,,,,,1.69E-05,,
197511,-0.009117758,0.011127659,0.005931189,0.009157165,0.021287846,,,,,,,,-0.000101459,,
197512,-0.016922758,-0.021370341,-0.023728811,-0.026169835,-0.028638154,,,,,,,,0.000361645,,
197601,0.148593242,0.160382659,0.202510189,0.221067165,0.253246846,,,,,,,,0.023831779,,
197602,0.093664242,0.064732659,0.088820189,0.103933165,0.141714846,,,,,,,,0.006063135,,
197603,0.023914242,0.012230659,0.007823189,-0.006625835,-0.001562154,,,,,,,,0.000292487,,
197604,-0.020917758,-0.017558341,-0.039132811,-0.024978835,-0.034802154,,,,,,,,0.000367281,,
197605,-0.026934758,-0.027293341,-0.027838811,-0.050127835,-0.060965154,,,,,,,,0.00073514,,
197606,0.034541242,0.012928659,0.007517189,0.019321165,0.004471846,,,,,,,,0.000446572,,
197607,-0.018199758,-0.028354341,-0.004708811,-0.017307835,-0.005066154,,,,,,,,0.000516042,,
197608,-0.052211758,-0.026725341,-0.024788811,-0.031020835,-0.033710154,,,,,,,,0.001395377,,
197609,0.015051242,0.010419659,0.000436189,0.010019165,0.005005846,,,,,,,,0.000156829,,
197610,-0.035798758,-0.026572341,-0.028571811,-0.030187835,-0.040903154,,,,,,,,0.000951257,,
197611,0.047939242,0.024957659,0.007568189,0.009288165,0.018203846,,,,,,,,0.001196451,,
197612,0.098449242,0.085333659,0.084770189,0.095965165,0.082208846,,,,,,,,0.008401034,,
197701,0.021152242,0.032269659,0.016268189,0.029586165,0.039539846,,,,,,,,0.000682576,,
197702,-0.012617758,-0.012124341,-0.014216811,-0.017790835,-0.013076154,,,,,,,,0.000152982,,
197703,-0.005153758,-0.006921341,-0.001492811,0.002498165,-0.004755154,,,,,,,,3.57E-05,,
197704,0.004680242,-0.006758341,0.003020189,0.009124165,0.010438846,,,,,,,,-3.16E-05,,
197705,-0.025700758,-0.014506341,-0.007831811,-0.011069835,-0.003736154,,,,,,,,0.000372824,,
197706,0.050593242,0.056702659,0.061542189,0.040344165,0.058035846,,,,,,,,0.002868771,,
197707,0.004056242,-0.002703341,0.000860189,-0.007858835,-0.006860154,,,,,,,,-1.10E-05,,
197708,0.002154242,-0.013946341,-0.016900811,-0.027165835,-0.033792154,,,,,,,,-3.00E-05,,
197709,0.012671242,0.015467659,-0.004102811,0.003589165,-0.002683154,,,,,,,,0.000195994,,
197710,-0.054001758,-0.036805341,-0.037915811,-0.024403835,-0.038368154,,,,,,,,0.001987553,,
197711,0.086524242,0.076711659,0.070815189,0.054796165,0.074588846,,,,,,,,0.006637418,,
197712,0.040163242,0.026914659,0.015202189,0.012537165,0.002061846,,,,,,,,0.00108098,,
197801,-0.020510758,-0.041772341,-0.026054811,-0.024500835,-0.011756154,,,,,,,,0.000856782,,
197802,0.024336242,0.020372659,0.026680189,0.018829165,0.020634846,,,,,,,,0.000495794,,
197803,0.075395242,0.061225659,0.073078189,0.054574165,0.065579846,,,,,,,,0.004616123,,
197804,0.094206242,0.078781659,0.066584189,0.057244165,0.068211846,,,,,,,,0.007421724,,
197805,0.074477242,0.051182659,0.074221189,0.051929165,0.065431846,,,,,,,,0.003811943,,
197806,-0.002004758,-0.002028341,-0.011508811,-0.012746835,-0.013834154,,,,,,,,4.07E-06,,
197807,0.055704242,0.056074659,0.046053189,0.032422165,0.032185846,,,,,,,,0.003123596,,
197808,0.087971242,0.086193659,0.070824189,0.064743165,0.088537846,,,,,,,,0.007582563,,
197809,-0.017939758,-0.006007341,-0.032075811,-0.013919835,-0.013557154,,,,,,,,0.00010777,,
197810,-0.274449758,-0.244027341,-0.229860811,-0.200257835,-0.228025154,,,,,,,,0.066973245,,
197811,0.077650242,0.068652659,0.057592189,0.028217165,0.028825846,,,,,,,,0.005330896,,
197812,0.027708242,0.019363659,0.007956189,-0.002604835,-0.007633154,,,,,,,,0.000536533,,
197901,0.092599242,0.089113659,0.068685189,0.090853165,0.099617846,,,,,,,,0.008251857,,
197902,-0.038074758,-0.046428341,-0.034113811,-0.042834835,-0.030060154,,,,,,,,0.001767748,,
197903,0.112677242,0.085995659,0.067614189,0.058328165,0.068434846,,,,,,,,0.009689754,,
197904,0.022355242,0.017882659,0.010162189,0.016009165,0.018719846,,,,,,,,0.000399771,,
197905,-0.034523758,-0.019542341,-0.025744811,-0.020167835,-0.027126154,,,,,,,,0.000674675,,
197906,0.050349242,0.046414659,0.041876189,0.030596165,0.038219846,,,,,,,,0.002336943,,
197907,0.015867242,0.021278659,0.020103189,0.017339165,0.005524846,,,,,,,,0.000337634,,
197908,0.079123242,0.077874659,0.049325189,0.055170165,0.065608846,,,,,,,,0.006161695,,
197909,-0.010297758,-0.010831341,-0.027557811,-0.018114835,-0.026026154,,,,,,,,0.000111539,,
197910,-0.119505758,-0.109592341,-0.127892811,-0.109371835,-0.132461154,,,,,,,,0.013096916,,
197911,0.101838242,0.074867659,0.053014189,0.037694165,0.049689846,,,,,,,,0.007624391,,
197912,0.105716242,0.073410659,0.046367189,0.054344165,0.034835846,,,,,,,,0.007760699,,
198001,0.117935242,0.092163659,0.072819189,0.075283165,0.093773846,,,,,,,,0.010869343,,
198002,-0.002279758,-0.010290341,-0.033645811,-0.032858835,-0.038898154,,,,,,,,2.35E-05,,
198003,-0.229451758,-0.201726341,-0.188916811,-0.169057835,-0.192893154,,,,,,,,0.046286464,,
198004,0.055114242,0.055746659,0.055333189,0.039683165,0.044336846,,,,,,,,0.003072435,,
198005,0.063542242,0.056186659,0.057605189,0.052598165,0.059941846,,,,,,,,0.003570226,,
198006,0.041808242,0.028076659,0.022401189,0.026804165,0.038280846,,,,,,,,0.001173836,,
198007,0.111289242,0.115102659,0.089349189,0.068539165,0.074326846,,,,,,,,0.012809688,,
198008,0.105848242,0.078223659,0.053859189,0.058423165,0.039345846,,,,,,,,0.008279837,,
198009,0.056223242,0.020693659,0.014990189,-0.000549835,0.011836846,,,,,,,,0.001163465,,
198010,0.068738242,0.049351659,0.032443189,0.022186165,0.006295846,,,,,,,,0.003392346,,
198011,0.154725242,0.052026659,0.042896189,-0.003543835,0.001553846,,,,,,,,0.008049837,,
198012,-0.070354758,-0.065599341,-0.049219811,-0.040648835,-0.051372154,,,,,,,,0.004615226,,
198101,-0.052163758,-0.012677341,0.001711189,0.002911165,0.016519846,,,,,,,,0.000661298,,
198102,-0.042414758,-0.021225341,0.000124189,0.006497165,0.007145846,,,,,,,,0.000900268,,
198103,0.065348242,0.094234659,0.075203189,0.076161165,0.056449846,,,,,,,,0.006158069,,
198104,0.019555242,0.036157659,0.022991189,0.032607165,0.038092846,,,,,,,,0.000707072,,
198105,0.041737242,0.042895659,0.027977189,0.011667165,0.010697846,,,,,,,,0.001790346,,
198106,-0.079188758,-0.013430341,2.41886E-05,0.013573165,-0.002843154,,,,,,,,0.001063532,,
198107,-0.054438758,-0.043074341,-0.039265811,-0.034219835,-0.038189154,,,,,,,,0.002344914,,
198108,-0.134220758,-0.095489341,-0.085651811,-0.070350835,-0.063964154,,,,,,,,0.012816652,,
198109,-0.142748758,-0.090271341,-0.087497811,-0.079971835,-0.079788154,,,,,,,,0.012886122,,
198110,0.096732242,0.068861659,0.073088189,0.057419165,0.033484846,,,,,,,,0.006661143,,
198111,-0.020055758,0.011041659,0.026538189,0.012039165,0.023517846,,,,,,,,-0.000221449,,
198112,-0.050312758,-0.027241341,-0.017692811,-0.019145835,-0.027482154,,,,,,,,0.001370587,,
198201,-0.039816758,-0.011353341,-0.029186811,-0.032261835,-0.015520154,,,,,,,,0.000452053,,
198202,-0.084077758,-0.048721341,-0.042199811,-0.042923835,-0.026211154,,,,,,,,0.004096381,,
198203,-0.028047758,-0.014454341,-0.024283811,-0.019079835,-0.010605154,,,,,,,,0.000405412,,
198204,0.055565242,0.053200659,0.045719189,0.031310165,0.025381846,,,,,,,,0.002956107,,
198205,-0.040536758,-0.026186341,-0.011462811,-0.026618835,-0.018361154,,,,,,,,0.001061509,,
198206,-0.051665758,-0.046747341,-0.036235811,-0.025152835,-0.030867154,,,,,,,,0.002415237,,
198207,-0.048251758,-0.035449341,-0.009122811,-0.021965835,-0.019662154,,,,,,,,0.001710493,,
198208,0.039442242,0.061598659,0.054979189,0.038279165,0.040000846,,,,,,,,0.002429589,,
198209,0.014041242,0.014183659,0.043478189,0.024078165,0.027485846,,,,,,,,0.000199156,,
198210,0.168975242,0.123504659,0.118770189,0.116713165,0.100580846,,,,,,,,0.02086923,,
198211,0.078858242,0.094689659,0.101516189,0.088339165,0.089750846,,,,,,,,0.00746706,,
198212,0.016877242,0.011901659,0.006173189,0.005907165,0.007316846,,,,,,,,0.000200867,,
198301,0.124774242,0.075463659,0.075172189,0.075401165,0.059167846,,,,,,,,0.009415921,,
198302,0.022602242,0.038047659,0.067031189,0.059467165,0.069584846,,,,,,,,0.000859962,,
198303,0.019198242,0.046275659,0.054080189,0.033094165,0.058945846,,,,,,,,0.000888411,,
198304,0.062937242,0.064370659,0.076430189,0.073625165,0.074279846,,,,,,,,0.004051312,,
198305,0.115768242,0.093624659,0.074151189,0.073395165,0.060324846,,,,,,,,0.010838762,,
198306,0.035240242,0.057945659,0.023618189,0.018218165,0.027627846,,,,,,,,0.002042019,,
198307,-0.069095758,-0.031052341,-0.021198811,-0.006131835,-0.008890154,,,,,,,,0.002145585,,
198308,-0.069557758,-0.043466341,-0.036333811,-0.049779835,-0.028499154,,,,,,,,0.003023421,,
198309,-0.036652758,-0.007219341,-0.008606811,0.003462165,0.001210846,,,,,,,,0.000264609,,
198310,-0.112898758,-0.070163341,-0.064849811,-0.050406835,-0.044869154,,,,,,,,0.007921354,,
198311,0.028461242,0.026263659,0.022348189,0.013186165,0.026069846,,,,,,,,0.000747496,,
198312,-0.059061758,-0.020719341,-0.020134811,-0.017083835,-0.008076154,,,,,,,,0.001223721,,
198401,-0.027537758,-0.018566341,-0.007248811,-0.000313835,0.015181846,,,,,,,,0.000511275,,
198402,-0.082538758,-0.076898341,-0.063936811,-0.056544835,-0.062543154,,,,,,,,0.006347094,,
198403,-0.017646758,0.004247659,-0.006439811,0.004726165,0.005566846,,,,,,,,-7.50E-05,,
198404,-0.046797758,-0.026770341,-0.017834811,-0.014066835,-0.025214154,,,,,,,,0.001252792,,
198405,-0.069965758,-0.051953341,-0.065180811,-0.047786835,-0.050914154,,,,,,,,0.003634955,,
198406,0.005448242,0.025218659,0.009028189,0.002347165,-0.003818154,,,,,,,,0.000137397,,
198407,-0.080429758,-0.059825341,-0.058929811,-0.031998835,-0.037747154,,,,,,,,0.004811738,,
198408,0.106018242,0.108243659,0.074532189,0.054070165,0.071210846,,,,,,,,0.011475802,,
198409,-0.034444758,-0.024853341,-0.008310811,0.000866165,0.008385846,,,,,,,,0.000856067,,
198410,-0.048152758,-0.023097341,-0.034138811,-0.029508835,-0.030102154,,,,,,,,0.001112201,,
198411,-0.064670758,-0.049066341,-0.026187811,-0.027513835,-0.025957154,,,,,,,,0.003173157,,
198412,-0.004737758,0.000767659,-0.002001811,-0.009110835,-0.008411154,,,,,,,,-3.64E-06,,
198501,0.148720242,0.141499659,0.093590189,0.086998165,0.068714846,,,,,,,,0.021043863,,
198502,0.029884242,0.038113659,0.021288189,0.013709165,0.022147846,,,,,,,,0.001138998,,
198503,-0.034796758,-0.038590341,-0.025939811,-0.025390835,-0.020278154,,,,,,,,0.001342819,,
198504,-0.031062758,-0.025945341,-0.009665811,-0.008909835,-0.023508154,,,,,,,,0.000805934,,
198505,0.017404242,0.032095659,0.024435189,0.012192165,-0.005117154,,,,,,,,0.000558601,,
198506,-0.004013758,-0.003627341,-0.002117811,-0.001528835,0.005192846,,,,,,,,1.46E-05,,
198507,0.017291242,0.018693659,0.011888189,0.001255165,0.005823846,,,,,,,,0.000323237,,
198508,-0.024883758,-0.019101341,-0.018990811,-0.014193835,-0.023235154,,,,,,,,0.000475313,,
198509,-0.088957758,-0.067862341,-0.061626811,-0.054004835,-0.056799154,,,,,,,,0.006036882,,
198510,-0.001528758,0.010310659,0.023301189,0.018131165,0.002514846,,,,,,,,-1.58E-05,,
198511,0.045840242,0.055536659,0.051202189,0.036239165,0.029483846,,,,,,,,0.002545814,,
198512,0.027561242,0.043578659,0.028870189,0.025862165,0.017326846,,,,,,,,0.001201082,,
198601,0.029792242,0.011250659,0.013290189,0.007789165,0.015187846,,,,,,,,0.000335182,,
198602,0.050140242,0.055736659,0.052703189,0.064577165,0.038876846,,,,,,,,0.00279465,,
198603,0.037929242,0.045095659,0.038414189,0.031363165,0.049088846,,,,,,,,0.001710444,,
198604,0.019145242,0.014174659,-0.003580811,-0.008589835,-0.011855154,,,,,,,,0.000271377,,
198605,0.032952242,0.025792659,0.032704189,0.024534165,0.020861846,,,,,,,,0.000849926,,
198606,-0.006684758,-0.025443341,-0.010684811,-0.000121835,0.004619846,,,,,,,,0.000170083,,
198607,-0.109440758,-0.094890341,-0.096359811,-0.075456835,-0.103030154,,,,,,,,0.010384871,,
198608,-0.005330758,-0.003595341,0.010254189,0.004127165,0.001000846,,,,,,,,1.92E-05,,
198609,-0.089751758,-0.071713341,-0.065335811,-0.058350835,-0.048779154,,,,,,,,0.006436398,,
198610,0.010914242,0.019327659,0.005958189,0.017097165,-0.008159154,,,,,,,,0.000210947,,
198611,-0.031116758,-0.006340341,-0.009127811,-0.009799835,-0.004154154,,,,,,,,0.000197291,,
198612,-0.064025758,-0.030152341,-0.048263811,-0.035495835,-0.048525154,,,,,,,,0.001930526,,
198701,0.101567242,0.093018659,0.092901189,0.082896165,0.080045846,,,,,,,,0.009447649,,
198702,0.096059242,0.074387659,0.056806189,0.058067165,0.048281846,,,,,,,,0.007145622,,
198703,0.007808242,0.029483659,0.006926189,0.019890165,0.029040846,,,,,,,,0.000230216,,
198704,-0.031453758,-0.032291341,-0.035984811,-0.019443835,-0.029306154,,,,,,,,0.001015684,,
198705,-0.011610758,-0.021956341,-0.013096811,-0.008119835,0.016879846,,,,,,,,0.00025493,,
198706,-0.009893758,0.005423659,0.018241189,0.005031165,0.030066846,,,,,,,,-5.37E-05,,
198707,0.007311242,0.012199659,0.006779189,0.015039165,0.037924846,,,,,,,,8.92E-05,,
198708,-0.000232758,0.011505659,0.015060189,0.010632165,-0.008796154,,,,,,,,-2.68E-06,,
198709,-0.035996758,-0.011654341,-0.023636811,-0.018352835,-0.026126154,,,,,,,,0.000419518,,
198710,-0.349966758,-0.315963341,-0.298329811,-0.297462835,-0.300874154,,,,,,,,0.110576666,,
198711,-0.091787758,-0.058203341,-0.060735811,-0.058101835,-0.052137154,,,,,,,,0.005342354,,
198712,0.018952242,0.044405659,0.041734189,0.034379165,0.018141846,,,,,,,,0.000841587,,
198801,0.052004242,0.060454659,0.032542189,0.035950165,0.046183846,,,,,,,,0.003143899,,
198802,0.052073242,0.065240659,0.064245189,0.062268165,0.059943846,,,,,,,,0.003397293,,
198803,0.034758242,0.044462659,0.049286189,0.037647165,0.031368846,,,,,,,,0.001545444,,
198804,0.000742242,0.003028659,0.014129189,-0.004502835,0.022269846,,,,,,,,2.25E-06,,
198805,-0.044553758,-0.028659341,-0.023938811,-0.030574835,-0.024752154,,,,,,,,0.001276881,,
198806,0.056171242,0.057841659,0.046925189,0.049109165,0.031464846,,,,,,,,0.003249038,,
198807,-0.017571758,-0.015678341,-0.019558811,-0.002780835,-0.027560154,,,,,,,,0.000275496,,
198808,-0.049072758,-0.034769341,-0.022718811,-0.028760835,-0.036174154,,,,,,,,0.001706227,,
198809,0.001013242,0.023264659,0.012281189,0.005596165,0.009704846,,,,,,,,2.36E-05,,
198810,-0.038474758,-0.028417341,-0.022856811,-0.037427835,-0.024165154,,,,,,,,0.00109335,,
198811,-0.057256758,-0.054692341,-0.045779811,-0.047704835,-0.058439154,,,,,,,,0.003131506,,
198812,0.008958242,0.035636659,0.019339189,0.034305165,0.009026846,,,,,,,,0.000319242,,
198901,0.042285242,0.049397659,0.032768189,0.031112165,0.038472846,,,,,,,,0.002088792,,
198902,-0.018839758,-0.008666341,-0.003945811,0.000372165,0.000287846,,,,,,,,0.000163272,,
198903,0.003179242,0.022261659,0.035594189,0.010422165,0.013263846,,,,,,,,7.08E-05,,
198904,0.018398242,0.022613659,0.026053189,0.013478165,0.011532846,,,,,,,,0.000416052,,
198905,0.018156242,0.048927659,0.012010189,0.021291165,0.018978846,,,,,,,,0.000888342,,
198906,-0.041692758,-0.026162341,-0.038181811,-0.006107835,-0.010452154,,,,,,,,0.00109078,,
198907,0.018988242,0.038130659,0.011450189,0.017388165,0.000345846,,,,,,,,0.000724034,,
198908,0.014695242,-0.008458341,-0.005677811,0.010082165,0.000879846,,,,,,,,-0.000124297,,
198909,0.003558242,-0.015182341,-0.015308811,-0.008651835,-0.021159154,,,,,,,,-5.40E-05,,
198910,-0.059017758,-0.064860341,-0.062128811,-0.059126835,-0.082526154,,,,,,,,0.003827912,,
198911,-0.014034758,-0.009168341,-0.018724811,-0.016302835,-0.025730154,,,,,,,,0.000128675,,
198912,-0.014681758,-0.019264341,-0.022988811,-0.022003835,-0.032933154,,,,,,,,0.000282834,,
199001,-0.090677758,-0.083164341,-0.063487811,-0.080201835,-0.079052154,,,,,,,,0.007541156,,
199002,0.010826242,0.011600659,-0.001314811,0.020606165,-0.000887154,,,,,,,,0.000125592,,
199003,0.034647242,0.013725659,0.012460189,0.023288165,-0.002254154,,,,,,,,0.000475556,,
199004,-0.033259758,-0.035687341,-0.031165811,-0.039440835,-0.051585154,,,,,,,,0.001186952,,
199005,0.076732242,0.055560659,0.046854189,0.028038165,0.020708846,,,,,,,,0.004263294,,
199006,0.002167242,0.010634659,0.014585189,-0.010016835,-0.019128154,,,,,,,,2.30E-05,,
199007,-0.055754758,-0.059417341,-0.047348811,-0.044239835,-0.061529154,,,,,,,,0.003312799,,
199008,-0.171201758,-0.156726341,-0.138908811,-0.124429835,-0.138362154,,,,,,,,0.026831825,,
199009,-0.113400758,-0.101520341,-0.093434811,-0.082882835,-0.102823154,,,,,,,,0.011512484,,
199010,-0.074401758,-0.075684341,-0.075606811,-0.069092835,-0.088902154,,,,,,,,0.005631048,,
199011,0.026735242,0.047843659,0.028239189,0.015510165,0.000204846,,,,,,,,0.001279112,,
199012,-0.004832758,-0.011132341,-0.011707811,0.008962165,-0.012647154,,,,,,,,5.38E-05,,
199101,0.069742242,0.062390659,0.095184189,0.075006165,0.095833846,,,,,,,,0.004351264,,
199102,0.136227242,0.111030659,0.124826189,0.108668165,0.100890846,,,,,,,,0.0151254,,
199103,0.094784242,0.077221659,0.066724189,0.053012165,0.061633846,,,,,,,,0.007319396,,
199104,0.001133242,0.002135659,-0.000593811,-0.007516835,-0.010974154,,,,,,,,2.42E-06,,
199105,0.019590242,0.028494659,0.034624189,0.019685165,0.020750846,,,,,,,,0.000558217,,
199106,-0.078638758,-0.046351341,-0.053187811,-0.053809835,-0.053887154,,,,,,,,0.003645012,,
199107,0.019939242,0.030648659,0.010751189,0.020008165,0.008701846,,,,,,,,0.000611111,,
199108,0.028993242,0.039779659,0.021329189,-0.005856835,0.011915846,,,,,,,,0.001153341,,
199109,0.035975242,0.016548659,-0.010399811,-0.011016835,-0.031129154,,,,,,,,0.000595342,,
199110,0.057436242,0.032308659,0.006223189,0.024502165,-0.003318154,,,,,,,,0.001855688,,
199111,-0.026934758,-0.041301341,-0.053958811,-0.046751835,-0.042026154,,,,,,,,0.001112442,,
199112,0.057654242,0.026827659,0.040820189,0.030592165,0.030479846,,,,,,,,0.001546728,,
199201,0.137836242,0.148591659,0.071944189,0.117353165,0.148404846,,,,,,,,0.020481316,,
199202,-0.009987758,0.039667659,0.022611189,0.037525165,0.082165846,,,,,,,,-0.000396191,,
199203,-0.073487758,-0.066001341,-0.037683811,-0.014638835,-0.026348154,,,,,,,,0.004850291,,
199204,-0.108503758,-0.047430341,-0.061786811,-0.059896835,-0.043795154,,,,,,,,0.00514637,,
199205,-0.023208758,-0.011957341,-0.010279811,-0.027271835,0.000084846,,,,,,,,0.000277515,,
199206,-0.098186758,-0.062044341,-0.064275811,-0.062282835,-0.060580154,,,,,,,,0.006091933,,
199207,-0.001008758,0.004936659,0.003303189,0.015779165,0.011807846,,,,,,,,-4.98E-06,,
199208,-0.053858758,-0.040752341,-0.021278811,-0.031144835,-0.050200154,,,,,,,,0.00219487,,
199209,-0.005353758,0.006185659,0.005898189,0.008884165,-0.002924154,,,,,,,,-3.31E-05,,
199210,0.017067242,0.009757659,0.013286189,0.006700165,-0.001044154,,,,,,,,0.000166536,,
199211,0.098179242,0.101761659,0.070149189,0.066988165,0.062430846,,,,,,,,0.009990883,,
199212,0.007984242,0.022773659,0.038099189,0.030814165,0.034187846,,,,,,,,0.00018183,,
199301,0.020645242,0.041848659,0.030730189,0.042136165,0.063516846,,,,,,,,0.000863976,,
199302,-0.083211758,-0.061473341,-0.033313811,-0.022096835,-0.008170154,,,,,,,,0.005115305,,
199303,0.001860242,0.008338659,0.019108189,0.011585165,0.033912846,,,,,,,,1.55E-05,,
199304,-0.049677758,-0.046266341,-0.044711811,-0.034963835,-0.028205154,,,,,,,,0.002298408,,
199305,0.050390242,0.035237659,0.026620189,0.015512165,0.029313846,,,,,,,,0.001775634,,
199306,-0.022901758,-0.011784341,-0.007212811,-0.022135835,0.003035846,,,,,,,,0.000269882,,
199307,-0.023327758,-0.012718341,-0.002357811,0.003361165,0.012885846,,,,,,,,0.00029669,,
199308,0.028584242,0.044859659,0.023256189,0.028278165,0.014797846,,,,,,,,0.001282279,,
199309,0.014850242,0.012648659,0.019617189,0.015391165,0.014496846,,,,,,,,0.000187836,,
